Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 33, 6, 0, NA, NA, 1910, 2559, 0, 6.414e+003, 1.133e+004
1, 1, 34, 6, 0, NA, NA, 1910, 2559, 0, 6.059e+003, 1.023e+004
1, 1, 35, 6, 0, NA, NA, 1910, 2559, 0, 7.172e+003, 6.050e+003
1, 1, 36, 6, 0, NA, NA, 1910, 2559, 0, 1.153e+004, 6.110e+003
1, 1, 1, 7, 0, NA, NA, 1910, 2559, 0, 3.069e+005, 0.000e+000
1, 1, 2, 7, 0, NA, NA, 1910, 2559, 0, 3.889e+005, 3.895e+003
1, 1, 3, 7, 0, NA, NA, 1910, 2559, 0, 3.817e+005, 7.160e+002
1, 1, 4, 7, 0, NA, NA, 1910, 2559, 0, 4.114e+005, 2.271e+003
1, 1, 5, 7, 0, NA, NA, 1910, 2559, 0, 4.161e+005, 0.000e+000
1, 1, 6, 7, 0, NA, NA, 1910, 2559, 0, 4.957e+005, 0.000e+000
1, 1, 7, 7, 0, NA, NA, 1910, 2559, 0, 5.470e+005, 3.900e+001
1, 1, 8, 7, 0, NA, NA, 1910, 2559, 0, 5.199e+005, 9.363e+003
1, 1, 9, 7, 0, NA, NA, 1910, 2559, 0, 6.179e+005, 1.950e+002
1, 1, 10, 7, 0, NA, NA, 1910, 2559, 0, 2.078e+005, 7.814e+003
1, 1, 11, 7, 0, NA, NA, 1910, 2559, 0, 1.625e+005, 2.530e+002
1, 1, 12, 7, 0, NA, NA, 1910, 2559, 0, 7.219e+004, 6.350e+002
1, 1, 13, 7, 0, NA, NA, 1910, 2559, 0, 5.630e+004, 7.000e+001
1, 1, 14, 7, 0, NA, NA, 1910, 2559, 0, 1.485e+005, 1.876e+003
1, 1, 15, 7, 0, NA, NA, 1910, 2559, 0, 1.873e+005, 1.466e+004
1, 1, 16, 7, 0, NA, NA, 1910, 2559, 0, 1.594e+005, 5.315e+003
1, 1, 17, 7, 0, NA, NA, 1910, 2559, 0, 3.873e+005, 1.066e+004
1, 1, 18, 7, 0, NA, NA, 1910, 2559, 0, 6.681e+005, 1.969e+004
1, 1, 19, 7, 0, NA, NA, 1910, 2559, 0, 9.839e+006, 4.973e+004
1, 1, 20, 7, 0, NA, NA, 1910, 2559, 0, 9.750e+006, 2.259e+005
1, 1, 21, 7, 0, NA, NA, 1910, 2559, 0, 1.017e+007, 3.863e+005
1, 1, 22, 7, 0, NA, NA, 1910, 2559, 0, 1.064e+007, 7.180e+005
1, 1, 23, 7, 0, NA, NA, 1910, 2559, 0, 1.070e+007, 8.590e+005
1, 1, 24, 7, 0, NA, NA, 1910, 2559, 0, 1.040e+007, 9.727e+005
1, 1, 25, 7, 0, NA, NA, 1910, 2559, 0, 1.040e+007, 8.169e+005
1, 1, 26, 7, 0, NA, NA, 1910, 2559, 0, 1.043e+007, 7.373e+005
1, 1, 27, 7, 0, NA, NA, 1910, 2559, 0, 9.812e+006, 5.147e+005
1, 1, 28, 7, 0, NA, NA, 1910, 2559, 0, 3.475e+006, 1.743e+005
1, 1, 29, 7, 0, NA, NA, 1910, 2559, 0, 2.651e+006, 9.866e+004
1, 1, 30, 7, 0, NA, NA, 1910, 2559, 0, 2.608e+006, 6.255e+004
